STR_ID,STR_LEN,STR_TIME
4jdq,583,0.08669090270996094
4jdr,1371,0.23098492622375488
4jds,1975,0.20021677017211914
4jdt,753,0.1325688362121582
4jdu,339,0.03675389289855957
4jdv,1780,0.21988487243652344
4jdw,556,0.07444310188293457
4jdx,661,0.22398686408996582
4jdy,1240,0.12079286575317383
4jdz,1379,0.20746088027954102
5jd0,491,0.07240581512451172
5jd2,740,0.09256982803344727
5jd3,3301,0.4351999759674072
5jd4,5001,0.6208698749542236
5jd5,3278,0.3266160488128662
5jd6,242,0.03855490684509277
5jd8,429,0.051007986068725586
5jd9,715,0.12659621238708496
5jda,635,0.20055103302001953
5jdb,1443,0.22093892097473145
5jdc,1250,0.14709019660949707
5jdd,805,0.06674504280090332
5jde,799,0.14215397834777832
5jdf,327,0.042840003967285156
5jdg,363,0.04445219039916992
5jdh,376,0.05060100555419922
5jdi,1899,0.22527098655700684
5jdj,3086,0.26961374282836914
5jdk,305,0.04357314109802246
5jdl,312,0.046167850494384766
5jdm,316,0.047868967056274414
5jdn,342,0.044799089431762695
5jdo,1072,0.24691510200500488
5jdp,285,1.957026720046997
5jdq,327,0.04461193084716797
5jdr,425,0.06874799728393555
5jds,407,0.04794120788574219
5jdt,471,0.0854341983795166
5jdu,1179,0.29372310638427734
5jdv,698,0.10556888580322266
5jdw,506,0.0687718391418457
5jdy,1404,0.15739011764526367
5jdz,1013,0.09564495086669922
6jdw,505,0.07367873191833496
7jdw,486,0.11245536804199219
8jdw,489,0.0743260383605957
9jdw,475,0.07359623908996582
1je0,852,0.09892702102661133
1je1,1822,0.24614310264587402
1je3,97,0.6490378379821777
1je4,69,0.01671600341796875
1je5,596,0.059262990951538086
1je6,279,0.04092907905578613
1je8,683,0.07784914970397949
1je9,61,0.37557196617126465
1jea,365,0.06033682823181152
1jeb,815,0.08550500869750977
1jec,976,0.08458089828491211
1jed,1636,0.2181839942932129
1jee,1678,0.17285990715026855
1jef,217,0.02089524269104004
1jeg,78,0.659743070602417
1jeh,1031,0.16863417625427246
1jei,53,0.16100716590881348
1jej,529,0.05992293357849121
1jek,220,0.01486515998840332
1jem,87,0.7330019474029541
1jen,1022,0.1349623203277588
1jeo,250,0.028551101684570312
1jep,764,0.06634807586669922
1jeq,1110,0.16736102104187012
1jer,220,0.017609119415283203
1jes,108,0.0128326416015625
1jet,1096,0.1757497787475586
1jeu,943,0.09060311317443848
1jev,1049,0.09041786193847656
1jew,938,0.04967784881591797
1jex,86,0.5907840728759766
1jey,1327,0.21415996551513672
1jez,1006,0.09835219383239746
2je0,1212,0.22747087478637695
2je1,742,0.09214901924133301
2je2,293,0.02569127082824707
2je3,299,0.029323101043701172
2je4,610,0.18028497695922852
2je5,1010,0.13985395431518555
2je6,1116,0.11291098594665527
2je7,495,0.08693289756774902
2je8,3550,0.3385908603668213
2je9,1412,0.14791178703308105
2jea,845,0.14974379539489746
2jeb,875,0.10010194778442383
2jec,1708,0.15302515029907227
2jed,1063,0.1509859561920166
2jee,340,0.05090618133544922
2jef,559,0.06593608856201172
2jeg,483,0.07078194618225098
2jei,503,0.1015939712524414
2jej,555,0.06740617752075195
2jek,304,0.02274608612060547
2jel,589,0.07071399688720703
2jem,1173,0.11502289772033691
2jen,609,0.05666995048522949
2jeo,253,0.03407692909240723
2jep,2008,0.203596830368042
2jeq,613,0.05698990821838379
2jer,5109,0.7080690860748291
2jes,5226,0.8712830543518066
2jet,297,0.09482884407043457
2jeu,214,0.027199983596801758
2jev,407,0.05199313163757324
2jew,611,0.04949188232421875
2jex,312,0.033828020095825195
2jey,1234,0.23318886756896973
2jez,1366,0.16326189041137695
4je0,1231,0.16206598281860352
4je1,817,0.06858515739440918
4je3,457,0.05068397521972656
4je4,280,0.02838277816772461
4je5,3000,0.48996615409851074
4je6,962,0.08384895324707031
4je7,883,0.07742166519165039
4je8,646,0.12072587013244629
4je9,250,0.04305315017700195
4jea,1021,0.09410500526428223
4jeb,256,0.032505035400390625
4jec,331,0.13708114624023438
4jed,612,0.09153294563293457
4jef,275,0.0450439453125
4jeg,287,0.03220629692077637
4jeh,846,0.17577385902404785
4jei,409,0.056860923767089844
4jej,427,0.06868720054626465
4jek,3762,0.5676321983337402
4jel,262,0.02262282371520996
4jem,506,0.051863670349121094
4jen,367,0.05199694633483887
4jeo,758,0.07309699058532715
4jep,1126,0.2777578830718994
4jeq,3572,0.5058059692382812
4jer,402,0.038758039474487305
4jes,622,0.07233309745788574
4jet,2529,0.3480854034423828
4jeu,783,0.14584803581237793
4jev,1522,0.17939257621765137
4jew,1483,0.13506579399108887
4jex,1425,0.16987395286560059
4jey,1532,0.13332915306091309
4jez,1385,0.16780900955200195
5je0,1243,0.10433793067932129
5je1,1135,0.14161205291748047
5je2,1466,0.11897921562194824
5je3,993,0.09219098091125488
5je4,875,0.12359333038330078
5je5,582,0.05545973777770996
5je6,1243,0.1083838939666748
5je7,722,0.13817596435546875
5je8,1734,0.23931884765625
5jea,3592,0.790241003036499
5jeb,302,0.0567166805267334
5jec,549,0.06395292282104492
5jed,435,0.05313992500305176
5jee,306,0.10469818115234375
5jef,505,0.06049609184265137
5jeg,658,0.10825014114379883
5jeh,685,0.14691996574401855
5jei,653,0.09492993354797363
5jej,882,0.09339189529418945
5jek,568,0.12218213081359863
5jel,515,0.050127267837524414
5jem,1203,0.1765120029449463
5jen,1072,0.2229762077331543
5jeo,463,0.05041027069091797
5jep,720,0.1510481834411621
5jeq,322,0.031683921813964844
5jer,976,0.16987919807434082
5jes,635,0.13245296478271484
5jeu,96,0.01357722282409668
5jev,80,0.015562057495117188
5jex,538,0.04377293586730957
5jey,335,0.04294776916503906
5jez,582,0.044779062271118164
1jf0,304,0.06286001205444336
1jf1,725,0.06395125389099121
1jf2,319,0.029198884963989258
1jf3,229,0.02064800262451172
1jf4,223,0.02490687370300293
1jf5,1172,0.19936299324035645
1jf6,1172,0.18141627311706543
1jf7,920,0.1220998764038086
1jf8,353,0.024628877639770508
1jf9,985,0.06790399551391602
1jfa,975,0.10953187942504883
1jfb,1445,0.2260270118713379
1jfc,1294,0.19919705390930176
1jfd,559,0.05742001533508301
1jff,843,0.12619996070861816
1jfg,1007,0.1623249053955078
1jfh,888,0.08473610877990723
1jfi,426,0.07156491279602051
1jfj,134,0.8414349555969238
1jfk,138,0.03663015365600586
1jfl,771,0.1339101791381836
1jfm,912,0.12872982025146484
1jfn,119,0.5833950042724609
1jfp,310,0.08819103240966797
1jfq,547,0.060707807540893555
1jfr,1132,0.08388018608093262
1jfs,388,0.12250900268554688
1jft,424,0.058179616928100586
1jfu,908,0.05797910690307617
1jfv,258,0.020725011825561523
1jfw,86,0.3081932067871094
1jfx,623,0.03873014450073242
1jfz,1310,0.10770201683044434
2jf0,1309,0.20268893241882324
2jf1,118,0.01587390899658203
2jf2,664,0.04961371421813965
2jf3,292,0.03809833526611328
2jf4,797,0.11661696434020996
2jf5,235,0.027287721633911133
2jf6,1015,0.14443707466125488
2jf7,1425,0.1813209056854248
2jf9,985,0.1078348159790039
2jfa,566,0.07207703590393066
2jfb,3060,0.4431118965148926
2jfc,3308,0.3659839630126953
2jfd,1621,0.21059203147888184
2jfe,619,0.13319110870361328
2jff,915,0.0753631591796875
2jfg,927,0.07019591331481934
2jfh,773,0.06734395027160645
2jfk,1662,0.28301119804382324
2jfl,442,0.04401826858520508
2jfm,299,0.043296098709106445
2jfn,489,0.07998895645141602
2jfo,722,0.07492208480834961
2jfp,1043,0.08696603775024414
2jfq,667,0.08320832252502441
2jfr,734,0.08730602264404297
2jfs,479,0.037879228591918945
2jft,656,0.05333399772644043
2jfu,523,0.042376041412353516
2jfv,554,0.046195030212402344
2jfw,513,0.04311394691467285
2jfx,608,0.10690426826477051
2jfy,859,0.07606196403503418
2jfz,958,0.08666801452636719
4jf0,1080,0.14283108711242676
4jf1,1527,0.1260380744934082
4jf2,249,0.03927898406982422
4jf3,382,0.03704500198364258
4jf4,700,0.11817502975463867
4jf5,514,0.05466198921203613
4jf6,367,0.039047956466674805
4jf7,2703,0.4158809185028076
4jf8,377,0.051200151443481445
4jf9,763,0.06992316246032715
4jfa,1683,0.2685821056365967
4jfb,2040,0.4142298698425293
4jfc,309,0.034066200256347656
4jfd,964,0.20971393585205078
4jfe,900,0.15337276458740234
4jff,996,0.19135093688964844
4jfg,1954,0.3827078342437744
4jfh,614,0.08791303634643555
4jfi,328,0.031157970428466797
4jfj,360,0.036904335021972656
4jfk,380,0.08648300170898438
4jfl,364,0.0329132080078125
4jfm,298,0.028818845748901367
4jfn,155,0.020939111709594727
4jfo,1127,0.1502552032470703
4jfp,1217,0.19023895263671875
4jfq,1577,0.19829106330871582
4jfr,1288,0.1873171329498291
4jfs,1740,0.1894080638885498
4jft,1298,0.1387498378753662
4jfu,1990,0.20566606521606445
4jfv,2509,0.32036519050598145
4jfw,1985,0.3143458366394043
4jfx,1859,0.18442797660827637
4jfy,923,0.21650290489196777
4jfz,1122,0.16919279098510742
5jf0,566,0.04856276512145996
5jf1,464,0.04361987113952637
5jf2,460,0.04626584053039551
5jf3,478,0.042135000228881836
5jf4,408,0.04313206672668457
5jf5,455,0.041213035583496094
5jf6,620,0.08409690856933594
5jf7,448,0.042308807373046875
5jf8,481,0.04156613349914551
5jfb,145,0.014744997024536133
5jfc,1776,0.18318724632263184
5jfd,565,0.10215878486633301
5jfe,330,0.03876972198486328
5jff,952,0.08266901969909668
5jfg,375,0.10318899154663086
5jfi,1344,0.2184429168701172
5jfk,1309,0.22468185424804688
5jfl,4452,0.608558177947998
5jfm,4639,0.654541015625
5jfn,3562,0.37369608879089355
5jfo,1135,0.16169095039367676
5jfp,345,0.10810494422912598
5jfq,646,0.09034013748168945
5jfr,711,0.07953667640686035
5jfs,642,0.0615229606628418
5jft,617,0.11213898658752441
5jfu,295,0.029589176177978516
5jfv,619,0.05798506736755371
5jfw,707,0.060562849044799805
5jfx,584,0.056127071380615234
5jfy,692,0.1734018325805664
5jfz,833,0.10104894638061523
1jg0,928,0.11464190483093262
1jg1,472,0.046256065368652344
1jg2,347,0.032868146896362305
1jg3,658,0.06664204597473145
1jg4,393,0.03636503219604492
1jg5,676,0.06389904022216797
1jg6,746,0.10313773155212402
1jg7,714,0.058377981185913086
1jg8,2219,0.24181222915649414
1jg9,1521,0.10958623886108398
1jgc,504,0.07514405250549316
1jgd,839,0.0699310302734375
1jge,847,0.11430120468139648
1jgg,202,0.02738785743713379
1jgi,1251,0.10668587684631348
1jgj,230,0.03157305717468262
1jgk,66,0.3869030475616455
1jgl,760,0.09021401405334473
1jgm,1441,0.11437582969665527
1jgn,120,1.2180657386779785
1jgo,4168,0.24286603927612305
1jgp,4173,0.3038802146911621
1jgq,4177,0.18202781677246094
1jgr,178,0.013684988021850586
1jgs,140,0.07710599899291992
1jgt,1623,0.14608168601989746
1jgu,769,0.06830191612243652
1jgv,684,0.08782672882080078
1jgw,948,0.1261579990386963
1jgx,944,0.12579894065856934
1jgy,922,0.1667330265045166
1jgz,928,0.14290499687194824
2jg0,1184,0.14690208435058594
2jg1,2149,0.20865893363952637
2jg2,810,0.11029982566833496
2jg3,1510,0.15380406379699707
2jg4,2352,0.3655989170074463
2jg5,742,0.1129598617553711
2jg6,419,0.03871011734008789
2jg7,4259,0.6806471347808838
2jg8,1099,0.13070416450500488
2jg9,903,0.1830902099609375
2jga,290,0.04107308387756348
2jgb,397,0.03306698799133301
2jgc,244,0.027994871139526367
2jgd,2356,0.3077518939971924
2jge,1339,0.1704568862915039
2jgf,1246,0.20522761344909668
2jgi,1129,0.1590416431427002
2jgj,1250,0.20402193069458008
2jgk,1130,0.15483713150024414
2jgl,1380,0.20172715187072754
2jgm,1158,0.18958282470703125
2jgn,663,0.07130694389343262
2jgo,151,0.014065980911254883
2jgp,818,0.0816640853881836
2jgq,779,0.0736398696899414
2jgr,288,0.0900120735168457
2jgs,626,0.06817078590393066
2jgt,771,0.10284614562988281
2jgu,745,0.11169266700744629
2jgv,1844,0.22274398803710938
2jgw,61,0.40362024307250977
2jgx,61,0.41802215576171875
2jgy,1165,0.13248395919799805
2jgz,554,0.08023595809936523
4jg0,1054,0.15148711204528809
4jg1,1070,0.21375203132629395
4jg2,497,0.04620504379272461
4jg3,388,0.04061484336853027
4jg4,149,0.02439093589782715
4jg5,485,0.09606099128723145
4jg6,346,0.09202384948730469
4jg7,331,0.08173227310180664
4jg8,321,0.11874699592590332
4jg9,365,0.05100202560424805
4jga,1449,0.15311312675476074
4jgb,655,0.09900903701782227
4jgc,275,0.04890871047973633
4jgd,624,0.05900979042053223
4jge,929,0.07797694206237793
4jgf,346,0.049555063247680664
4jgg,636,0.09513306617736816
4jgh,731,0.1079249382019043
4jgi,834,0.07961511611938477
4jgj,239,0.06575798988342285
4jgk,1105,0.11830997467041016
4jgl,389,0.03531599044799805
4jgm,164,0.01749587059020996
4jgn,279,0.03705120086669922
4jgo,580,0.09229207038879395
4jgp,712,0.07813715934753418
4jgq,445,0.05553603172302246
4jgr,588,0.07448911666870117
4jgs,1061,0.17459487915039062
4jgt,1199,0.13348627090454102
4jgu,557,0.04288887977600098
4jgv,683,0.09979510307312012
4jgw,974,0.1091461181640625
4jgx,326,0.04424405097961426
4jgy,698,0.12596392631530762
4jgz,698,0.09473419189453125
5jg0,228,0.026608943939208984
5jg1,387,0.04561901092529297
5jg3,679,0.14035916328430176
5jg4,1023,0.11300396919250488
5jg5,707,0.10659193992614746
5jg6,401,0.08415007591247559
5jg7,527,0.05916118621826172
5jg8,1086,0.15525507926940918
5jg9,210,0.028584003448486328
5jga,483,0.07871198654174805
5jgb,329,0.042878150939941406
5jgd,314,0.04085588455200195
5jge,337,0.03373885154724121
5jgf,4251,0.3609318733215332
5jgg,665,0.050119876861572266
5jgh,922,0.2172250747680664
5jgi,650,0.06656789779663086
5jgj,367,0.07271599769592285
5jgk,970,0.2295360565185547
5jgl,597,0.17525815963745117
5jgm,814,0.07826399803161621
5jgn,503,0.031880855560302734
5jgo,741,0.0769050121307373
5jgp,374,0.0371551513671875
5jgq,592,0.1110830307006836
5jgr,467,0.03254508972167969
5jgs,701,0.11338019371032715
5jgt,685,0.1364898681640625
5jgu,476,0.03331780433654785
5jgv,410,0.03168988227844238
5jgw,1369,0.18061280250549316
5jgx,491,0.060896873474121094
5jgy,1343,0.13490581512451172
5jgz,433,0.03181004524230957
1jh0,924,0.1677989959716797
1jh1,189,0.025133132934570312
1jh3,99,0.6560168266296387
1jh4,120,1.2760629653930664
1jh5,1440,0.21380209922790527
1jh6,703,0.061486005783081055
1jh7,285,0.03330278396606445
1jh8,467,0.21043705940246582
1jh9,475,0.05797410011291504
1jha,481,0.04576373100280762
1jhb,105,0.7137420177459717
1jhc,155,0.019808053970336914
1jhd,905,0.06639599800109863
1jhe,265,0.03522777557373047
1jhf,471,0.04868912696838379
1jhg,222,0.10458588600158691
1jhh,359,0.04449892044067383
1jhi,13,0.08806681632995605
1jhj,319,0.028155088424682617
1jhk,580,0.06476306915283203
1jhl,353,0.047093868255615234
1jhm,452,0.07733893394470215
1jhn,381,0.049037933349609375
1jho,491,0.04769110679626465
1jhp,457,0.04643893241882324
1jhq,497,0.04633903503417969
1jhr,489,0.05015206336975098
1jhs,384,0.0610508918762207
1jht,646,0.06389307975769043
1jhu,479,0.04507184028625488
1jhv,480,0.04709506034851074
1jhw,419,0.050089120864868164
1jhx,482,0.046022891998291016
1jhy,480,0.07732510566711426
1jhz,705,0.08095002174377441
2jh0,497,0.05130314826965332
2jh1,435,0.03898215293884277
2jh2,475,0.05328202247619629
2jh3,2821,0.30953001976013184
2jh5,420,0.06527996063232422
2jh6,474,0.047302961349487305
2jh7,427,0.03567004203796387
2jh8,616,0.08812713623046875
2jh9,616,0.09566020965576172
2jha,616,0.14303994178771973
2jhb,143,0.9591989517211914
2jhc,615,0.13521790504455566
2jhd,394,0.03634905815124512
2jhe,904,0.11255908012390137
2jhf,1997,0.2714087963104248
2jhg,1992,0.21888399124145508
2jhh,674,0.0693809986114502
2jhi,299,0.04421091079711914
2jhj,1160,0.10991597175598145
2jhk,348,0.09864592552185059
2jhl,299,0.04354405403137207
2jhm,387,0.04226398468017578
2jhn,1095,0.11086487770080566
2jho,346,0.03482198715209961
2jhp,708,0.12612295150756836
2jhq,551,0.0383601188659668
2jhr,1252,0.1278829574584961
2jhs,271,0.02323627471923828
2jht,812,0.1167747974395752
2jhu,659,0.047093868255615234
2jhv,1361,0.12936925888061523
2jhw,332,0.039974212646484375
2jhx,704,0.08254003524780273
2jhy,224,0.0209200382232666
2jhz,570,0.04424715042114258
4jh0,1532,0.24051880836486816
4jh1,540,0.0582427978515625
4jh2,653,0.06794905662536621
4jh3,602,0.061575889587402344
4jh4,422,0.043462276458740234
4jh5,466,0.08757925033569336
4jh6,533,0.060955047607421875
4jh7,541,0.05901598930358887
4jh8,537,0.06395101547241211
4jh9,415,0.044094085693359375
4jha,707,0.10719990730285645
4jhb,266,0.017673969268798828
4jhc,574,0.05600595474243164
4jhd,1806,0.26220011711120605
4jhg,289,0.034243106842041016
4jhh,260,0.03534507751464844
4jhi,189,0.024898767471313477
4jhj,476,0.07071900367736816
4jhk,297,0.07873106002807617
4jhl,997,0.08262395858764648
4jhm,3005,0.6511707305908203
4jhn,2482,0.2614462375640869
4jho,794,0.0838308334350586
4jhp,917,0.07783317565917969
4jhq,333,0.051374197006225586
4jhr,579,0.1546947956085205
4jhs,145,0.02028632164001465
4jht,474,0.04337310791015625
4jhu,856,0.07761788368225098
4jhv,1081,0.08466887474060059
4jhw,886,0.20048213005065918
4jhx,1564,0.2149810791015625
4jhy,232,0.02913689613342285
4jhz,1318,0.26871585845947266
5jh0,476,0.08017921447753906
5jh1,569,0.056777000427246094
5jh2,452,0.041845083236694336
5jh3,456,0.036828041076660156
5jh5,673,0.13593673706054688
5jh6,292,0.07985782623291016
5jh7,2906,0.4784882068634033
5jh8,889,0.13931584358215332
5jh9,2735,0.4524109363555908
5jha,878,0.19207501411437988
5jhb,845,0.16269707679748535
5jhc,914,0.20731687545776367
5jhd,1813,0.6198770999908447
5jhe,732,0.06563138961791992
5jhf,1262,0.28511905670166016
5jhg,1173,0.15857601165771484
5jhh,1553,0.21637606620788574
5jhi,35,0.24457597732543945
5jhj,79,0.516991138458252
5jhk,519,0.06534004211425781
5jhl,812,0.20547080039978027
5jhm,1054,0.14040398597717285
5jhn,721,0.08586311340332031
5jhq,1965,0.4026639461517334
5jhr,6567,1.524021863937378
5jhs,6357,1.5312960147857666
5jht,381,0.033699750900268555
5jhu,680,0.07877516746520996
5jhv,400,0.05434298515319824
5jhw,964,0.29566121101379395
5jhx,3225,0.33914780616760254
5jhy,3270,0.359234094619751
5jhz,3173,0.36023497581481934
1ji0,438,0.03872394561767578
1ji1,2754,0.26619958877563477
1ji2,2068,0.21142005920410156
1ji3,1127,0.12387704849243164
1ji4,2410,0.323883056640625
1ji5,722,0.11198997497558594
1ji6,840,0.09122824668884277
1ji7,486,0.04919600486755371
1ji8,111,0.7871050834655762
1ji9,41,0.008857965469360352
1jia,436,0.035871028900146484
1jib,1172,0.24416184425354004
1jic,62,0.017168283462524414
1jid,422,0.03513598442077637
1jie,385,0.04276919364929199
1jif,367,0.04284811019897461
1jig,902,0.12845087051391602
1jih,1534,0.15836000442504883
1jii,320,0.05110001564025879
1jij,320,0.08159208297729492
1jik,344,0.04406285285949707
1jil,514,0.053530216217041016
1jim,375,0.03519892692565918
1jin,656,0.06837701797485352
1jio,525,0.0656120777130127
1jip,532,0.09801006317138672
1jiq,3703,0.4043262004852295
1jir,363,0.03495383262634277
1jis,271,0.0205690860748291
1jit,279,0.02433013916015625
1jiu,611,0.060034751892089844
1jiv,664,0.10670208930969238
1jiw,1176,0.0899498462677002
1jix,787,0.06526899337768555
1jiy,280,0.02039813995361328
1jiz,678,0.05842399597167969
2ji0,203,0.0204470157623291
2ji1,1269,0.11947083473205566
2ji2,1086,0.08428001403808594
2ji3,827,0.07615089416503906
2ji4,342,0.0671548843383789
2ji5,443,0.059805870056152344
2ji6,2038,0.1847848892211914
2ji7,2317,0.2362518310546875
2ji8,1739,0.21738076210021973
2ji9,1718,0.16744112968444824
2jia,118,0.012379884719848633
2jib,1794,0.23024797439575195
2jic,327,0.03275012969970703
2jid,1594,0.26146578788757324
2jie,575,0.06595611572265625
2jif,2454,0.28308796882629395
2jig,853,0.06894087791442871
2jih,813,0.08474922180175781
2jii,1166,0.1525440216064453
2jij,625,0.08730602264404297
2jik,439,0.04710721969604492
2jil,348,0.03126406669616699
2jim,1178,0.1537458896636963
2jin,223,0.01810002326965332
2jio,1535,0.12404394149780273
2jip,1345,0.14948797225952148
2jiq,1484,0.12207913398742676
2jir,1395,0.15161585807800293
2jis,1918,0.16832613945007324
2jit,684,0.09336090087890625
2jiu,675,0.1332859992980957
2jiv,608,0.07772088050842285
2jiw,1948,0.21894598007202148
2jix,1942,0.3135380744934082
2jiy,1220,0.14297914505004883
2jiz,10021,1.2073819637298584
4ji0,4472,1.5736949443817139
4ji1,4961,1.749803066253662
4ji2,4459,1.6394548416137695
4ji3,4370,1.676621913909912
4ji4,4437,1.643678903579712
4ji5,4344,1.8266971111297607
4ji6,5559,1.6978881359100342
4ji7,5921,1.7569210529327393
4ji8,5772,1.7387111186981201
4ji9,688,0.091094970703125
4jia,466,0.052314043045043945
4jib,2785,0.42028212547302246
4jic,2986,0.2855710983276367
4jid,581,0.07940983772277832
4jie,723,0.07941198348999023
4jif,260,0.029922008514404297
4jig,392,0.04172182083129883
4jih,543,0.12008404731750488
4jii,499,0.05076098442077637
4jij,777,0.06761407852172852
4jik,426,0.04337501525878906
4jim,1675,0.23025107383728027
4jin,342,0.0520319938659668
4jio,705,0.08104705810546875
4jip,590,0.09018182754516602
4jiq,469,0.051095008850097656
4jir,598,0.05125093460083008
4jis,765,0.07211780548095703
4jit,595,0.1357278823852539
4jiu,254,0.024206876754760742
4jiv,830,0.07473587989807129
4jiw,1548,0.2838451862335205
4jix,427,0.04607987403869629
4jiy,51,0.0045282840728759766
4jiz,230,0.060279130935668945
5ji0,746,0.12151217460632324
5ji1,224,0.03503108024597168
5ji2,1429,0.4467740058898926
5ji3,1426,0.4571068286895752
5ji4,37,0.2578999996185303
5ji5,467,0.05812406539916992
5ji6,504,0.07768416404724121
5ji7,420,0.03232264518737793
5ji8,257,0.10366082191467285
5ji9,260,0.031156301498413086
5jia,5607,0.6238260269165039
5jib,2961,0.364361047744751
5jic,600,0.06349992752075195
5jid,445,0.08528804779052734
5jie,491,0.046221017837524414
5jif,979,0.2399430274963379
5jig,298,0.047863006591796875
5jih,668,0.17012310028076172
5jii,719,0.14935302734375
5jij,769,0.08866095542907715
5jik,522,0.16226792335510254
5jil,573,0.0751340389251709
5jim,444,0.08852910995483398
5jin,816,0.11774492263793945
5jio,799,0.08648490905761719
5jip,1776,0.23337507247924805
5jiq,476,0.08797216415405273
5jir,1176,0.16419100761413574
5jis,1783,0.19942498207092285
5jit,591,0.06821775436401367
5jiu,708,0.1051640510559082
5jiv,558,0.07075095176696777
5jiw,963,0.2028341293334961
5jix,281,0.048774003982543945
5jiy,704,0.08431196212768555
5jiz,336,0.04829692840576172
1jj0,275,0.022857189178466797
1jj1,263,0.023640871047973633
1jj2,14702,2.296694040298462
1jj3,548,0.042150020599365234
1jj4,372,0.038098812103271484
1jj6,86,0.01732802391052246
1jj7,367,0.03769707679748535
1jj8,89,0.01519012451171875
1jj9,348,0.02680206298828125
1jja,2317,0.44765806198120117
1jjb,1158,0.09168791770935059
1jjc,1343,0.20778107643127441
1jjd,56,0.013305902481079102
1jje,635,0.06654691696166992
1jjf,537,0.04326915740966797
1jjg,102,0.7560739517211914
1jjh,290,0.03497505187988281
1jji,1809,0.2662389278411865
1jjj,133,0.8822100162506104
1jjk,3712,0.6656041145324707
1jjo,634,0.09523296356201172
1jjp,28,0.2430558204650879
1jjr,54,0.36922407150268555
1jjs,42,0.15486693382263184
1jjt,904,0.07756805419921875
1jju,1546,0.2017078399658203
1jjv,404,0.03071427345275879
1jjw,713,0.07149910926818848
1jjx,131,0.8879828453063965
1jjz,29,0.14312386512756348
2jj0,950,0.2161269187927246
2jj1,7231,1.1229677200317383
2jj2,8326,1.215210199356079
2jj3,515,0.06723999977111816
2jj4,1183,0.16229033470153809
2jj6,500,0.04225897789001465
2jj7,555,0.05803322792053223
2jj8,804,0.267117977142334
2jj9,1202,0.11781692504882812
2jja,94,0.00594782829284668
2jjb,3816,0.4009542465209961
2jjc,501,0.056661128997802734
2jjd,3253,0.5373210906982422
2jje,622,0.06590509414672852
2jjf,435,0.0634922981262207
2jjg,545,0.12037086486816406
2jjh,500,0.06519603729248047
2jji,595,0.05155587196350098
2jjj,855,0.10904097557067871
2jjk,2359,0.23494219779968262
2jjl,415,0.03431296348571777
2jjm,4320,0.7119758129119873
2jjn,952,0.09818482398986816
2jjo,730,0.06220817565917969
2jjp,630,0.06676602363586426
2jjq,779,0.0742499828338623
2jjr,422,0.11023926734924316
2jjs,1031,0.09502696990966797
2jjt,506,0.08315801620483398
2jju,565,0.05041003227233887
2jjv,369,0.07256793975830078
2jjw,185,0.022967815399169922
2jjx,878,0.11044883728027344
2jjy,1002,0.13393425941467285
2jjz,649,0.09424924850463867
4jj0,702,0.060646772384643555
4jj2,609,0.06656193733215332
4jj3,363,0.05174612998962402
4jj4,746,0.11440896987915039
4jj5,470,0.0545039176940918
4jj6,944,0.08204293251037598
4jj7,518,0.05250406265258789
4jj8,512,0.07271504402160645
4jj9,568,0.1000518798828125
4jja,686,0.08153009414672852
4jjb,95,0.017986774444580078
4jjc,135,0.018498897552490234
4jjd,92,0.015540122985839844
4jje,460,0.049839019775390625
4jjf,844,0.15949535369873047
4jjg,722,0.12198114395141602
4jjh,225,0.03805422782897949
4jji,1236,0.14784693717956543
4jjj,1810,0.12929773330688477
4jjk,1239,0.2223517894744873
4jjm,649,0.05276799201965332
4jjn,1480,0.44431185722351074
4jjo,535,0.06736397743225098
4jjp,596,0.08578729629516602
4jjq,216,0.024539709091186523
4jjr,654,0.08575201034545898
4jjs,1383,0.22437691688537598
4jjt,863,0.11670184135437012
4jju,2028,0.21019792556762695
4jjx,535,0.09398889541625977
4jjy,684,0.12923717498779297
4jjz,1278,0.24221205711364746
5jj0,697,0.08785200119018555
5jj1,7020,1.260110855102539
5jj2,472,0.05115532875061035
5jj3,8076,1.9886689186096191
5jj4,1673,0.36881494522094727
5jj5,1164,0.23111510276794434
5jj6,671,0.09126091003417969
5jj7,662,0.09020400047302246
5jj8,442,0.1332709789276123
5jja,922,0.140516996383667
5jjb,508,0.06912016868591309
5jjc,2273,0.2478630542755127
5jje,354,0.054646968841552734
5jjf,354,0.166456937789917
5jjg,280,0.0365900993347168
5jjh,1274,0.12040400505065918
5jji,2715,0.5747098922729492
5jjj,311,0.048957109451293945
5jjk,2422,0.5587692260742188
5jjl,2449,0.5320088863372803
5jjm,1172,0.27933526039123535
5jjn,672,0.10191106796264648
5jjo,451,0.039749860763549805
5jjp,2149,0.3005640506744385
5jjq,2206,0.31579017639160156
5jjr,1334,0.1864759922027588
5jjs,1498,0.15253710746765137
5jjt,1726,0.22783875465393066
5jju,824,0.09588408470153809
5jjv,932,0.20796799659729004
5jjw,458,0.08125686645507812
5jjx,433,0.05051612854003906
5jjy,474,0.04601097106933594
5jjz,80,0.012260913848876953
1jk0,658,0.13634896278381348
1jk1,246,0.0239717960357666
1jk2,255,0.02470993995666504
1jk3,373,0.0380091667175293
1jk4,117,0.010921001434326172
1jk6,203,0.020897626876831055
1jk7,479,0.0493009090423584
1jk8,456,0.05977010726928711
1jk9,809,0.13794183731079102
1jka,228,0.02266716957092285
1jkb,221,0.019700050354003906
